Entity,Code,Year,Oil (terawatt-hours)
Venezuela,VEN,2007,345.08312803433597
Venezuela,VEN,2008,392.92477351165473
Venezuela,VEN,2009,397.70169877467134
Venezuela,VEN,2010,396.71755709622806
Venezuela,VEN,2011,401.99517052253316
Venezuela,VEN,2012,432.3233298644466
Venezuela,VEN,2013,426.9915144442895
Venezuela,VEN,2014,390.4476625348755
Venezuela,VEN,2015,351.67968097792965
Venezuela,VEN,2016,333.84544585261415
Vietnam,VNM,1965,17.27943266912758
Vietnam,VNM,1966,37.76426378468582
Vietnam,VNM,1967,55.309044003171906
Vietnam,VNM,1968,56.42350373263518
Vietnam,VNM,1969,68.19432119014608
Vietnam,VNM,1970,70.69920209304183
Vietnam,VNM,1971,59.8093384989211
Vietnam,VNM,1972,62.04235771843916
Vietnam,VNM,1973,60.95400346702327
Vietnam,VNM,1974,37.1131495766509
Vietnam,VNM,1975,35.33758746417456
Vietnam,VNM,1976,9.21834854031419
Vietnam,VNM,1977,9.24568374915
Vietnam,VNM,1978,11.222722781084702
Vietnam,VNM,1979,12.946005488240703
Vietnam,VNM,1980,22.460990538831396
Vietnam,VNM,1981,19.5702765358136
Vietnam,VNM,1982,19.8779458370188
Vietnam,VNM,1983,22.774530807318204
Vietnam,VNM,1984,22.276621948341305
Vietnam,VNM,1985,22.5978999209921
Vietnam,VNM,1986,25.23205797632
Vietnam,VNM,1987,29.437430552503006
Vietnam,VNM,1988,30.737861082872104
Vietnam,VNM,1989,28.453650116800308
Vietnam,VNM,1990,33.3725220776663
Vietnam,VNM,1991,32.57728928129131
Vietnam,VNM,1992,35.63432000000001
Vietnam,VNM,1993,45.84546
Vietnam,VNM,1994,50.706799999999994
Vietnam,VNM,1995,55.78911
Vietnam,VNM,1996,64.19760000000001
Vietnam,VNM,1997,73.32715000000002
Vietnam,VNM,1998,81.03784
Vietnam,VNM,1999,90.21391000000003
Vietnam,VNM,2000,96.1801
Vietnam,VNM,2001,104.32110000000002
Vietnam,VNM,2002,114.53224
Vietnam,VNM,2003,121.96278656000001
Vietnam,VNM,2004,144.96880414951173
Vietnam,VNM,2005,142.04290033
Vietnam,VNM,2006,139.24014011000003
Vietnam,VNM,2007,155.12982532
Vietnam,VNM,2008,163.71267228000002
Vietnam,VNM,2009,169.61910734000003
Vietnam,VNM,2010,181.25355
Vietnam,VNM,2011,196.89590000000004
Vietnam,VNM,2012,198.94187539363617
Vietnam,VNM,2013,200.71666577232162
Vietnam,VNM,2014,209.74932765709343
Vietnam,VNM,2015,219.19057248256246
Vietnam,VNM,2016,233.38274395236158
World,OWID_WRL,1965,17740.368268414215
World,OWID_WRL,1966,19104.364408748428
World,OWID_WRL,1967,20468.915674939904
World,OWID_WRL,1968,22225.385352235142
World,OWID_WRL,1969,24130.44943146473
World,OWID_WRL,1970,26202.093292785277
World,OWID_WRL,1971,27745.801550030512
World,OWID_WRL,1972,29867.509476164
World,OWID_WRL,1973,32206.676333402116
World,OWID_WRL,1974,31737.452070346753
World,OWID_WRL,1975,31379.571816205556
World,OWID_WRL,1976,33436.49447168635
World,OWID_WRL,1977,34563.85832378518
World,OWID_WRL,1978,35545.19875910426
World,OWID_WRL,1979,36132.253977433174
World,OWID_WRL,1980,34728.24130874286
World,OWID_WRL,1981,33444.679504532076
World,OWID_WRL,1982,32375.66168804159
World,OWID_WRL,1983,32152.29241092116
World,OWID_WRL,1984,32867.61133063484
World,OWID_WRL,1985,32881.90110548803
World,OWID_WRL,1986,33894.40315097365
World,OWID_WRL,1987,34567.928856135295
World,OWID_WRL,1988,35736.806782973064
World,OWID_WRL,1989,36334.029158904676
World,OWID_WRL,1990,36754.13661122421
World,OWID_WRL,1991,36780.36112477172
World,OWID_WRL,1992,37400.62836024763
World,OWID_WRL,1993,37073.19551501166
World,OWID_WRL,1994,37882.325417006134
World,OWID_WRL,1995,38352.697913559525
World,OWID_WRL,1996,39206.17407246644
World,OWID_WRL,1997,40179.75478406524
World,OWID_WRL,1998,40510.60204534703
World,OWID_WRL,1999,41336.8402845179
World,OWID_WRL,2000,41747.30842411867
World,OWID_WRL,2001,42148.06684803229
World,OWID_WRL,2002,42509.72115360386
World,OWID_WRL,2003,43520.59623493173
World,OWID_WRL,2004,45173.200330521766
World,OWID_WRL,2005,45779.40114387465
World,OWID_WRL,2006,46336.15711059474
World,OWID_WRL,2007,47007.63802274915
World,OWID_WRL,2008,46814.25650123054
World,OWID_WRL,2009,46004.24471892941
World,OWID_WRL,2010,47513.45790832832
World,OWID_WRL,2011,47982.280004130815
World,OWID_WRL,2012,48569.026473697144
World,OWID_WRL,2013,49088.50592080376
World,OWID_WRL,2014,49483.64368743242
World,OWID_WRL,2015,50485.326929260395
World,OWID_WRL,2016,51384.220214829096
